SalePrice,LnSalePrice,LandContour_Lvl,LandContour_Low,LandContour_HLS,LandContour_Bnk,flatContour,hasGarage,Bathrooms,BldingType_TwnhsE,BldingType_Twnhs,BldingType_Duplex,BldingType_2fmCon,BldingType_1Fam,streetIsPaved,closeToAmentity,YrSold_2010,YrSold_2009,YrSold_2008,YrSold_2007,YrSold_2006,pop_density,closeToRailorRoad,LocationProxy,Age,Mo Sold,Garage Area,Fireplaces,TotRms AbvGrd,Kitchen AbvGr,Bedroom AbvGr,Gr Liv Area,Central Air,Overall Cond,Overall Qual,Lot Area,Lot Frontage,kitchen_Ex
350000,12.765688433465597,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,27,6,725.0,1,9,1,4,2726,1,5,8,10019,83.0,0
321000,12.679196402112153,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,28,6,803.0,1,9,1,4,2494,1,5,8,10236,74.81,0
290000,12.577636201962656,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,28,12,844.0,1,8,1,4,2526,1,5,8,10120,92.0,0
315000,12.66032791780777,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,29,10,704.0,1,8,1,3,2799,1,5,8,12585,74.81,0
252000,12.437184366493561,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,4,17,1,760.0,1,8,1,3,1964,1,5,8,12447,75.0,0
336820,12.727303942010046,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,4,16,9,928.0,1,6,1,2,1670,1,5,8,15218,49.0,0
290000,12.577636201962656,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,4,16,5,500.0,1,8,1,3,1660,1,5,8,10182,85.0,0
232000,12.354492650648448,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,17,4,834.0,0,7,1,3,1616,1,5,7,8688,73.0,0
199000,12.201060103706629,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,4,16,9,510.0,0,7,1,3,1504,1,5,8,10936,85.0,0
198600,12.19904803059321,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,16,10,584.0,0,5,1,2,1278,1,5,8,8640,72.0,0
405749,12.91349002080202,1,0,0,0,1,1,3.5,0,0,0,0,1,1,0,0,0,0,0,1,4,1,4,16,11,792.0,1,11,1,3,2640,1,5,9,13162,100.0,1
232600,12.3570755190667,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,16,6,776.0,1,7,1,3,1489,1,5,8,11216,81.0,0
266000,12.491251587763836,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,16,8,1053.0,1,8,1,3,1939,1,5,8,10728,84.0,0
186500,12.136186518066006,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,17,3,615.0,0,6,1,3,1553,1,5,7,8125,65.0,0
200825,12.210189161042013,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,17,2,615.0,0,7,1,3,1716,1,5,6,8125,65.0,0
197000,12.190959007720126,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,16,8,614.0,0,6,1,3,1576,1,5,7,8125,65.0,0
185000,12.128111104060462,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,16,5,572.0,0,5,1,2,1262,1,5,6,7200,60.0,0
176000,12.078239274020289,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,17,4,453.0,1,6,1,3,1266,1,5,7,7500,62.0,0
187750,12.142866569626381,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,16,8,572.0,1,5,1,2,1301,1,5,7,7200,60.0,0
139500,11.845819880243557,1,0,0,0,1,0,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,3,17,1,0.0,0,5,1,3,1142,1,5,6,7733,74.0,0
186800,12.13779380477688,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,3,17,10,612.0,0,6,1,3,1400,1,5,7,11024,91.0,0
132000,11.790557201568507,1,0,0,0,1,0,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,3,17,3,0.0,0,6,1,3,1131,1,5,6,13072,63.0,0
158000,11.970350312009105,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,3,18,5,576.0,0,5,1,3,1158,1,5,6,13072,63.0,0
184000,12.122691036591123,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,3,17,4,462.0,0,8,1,3,1686,1,5,7,7800,65.0,0
184900,12.127570417375216,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,3,17,3,449.0,0,7,1,3,1585,1,5,7,7632,74.0,0
187000,12.138863895836725,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,3,25,7,688.0,0,7,1,3,1837,1,5,6,8304,70.0,0
175900,12.077670930725649,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,3,30,7,484.0,0,7,1,3,1603,1,5,6,7153,65.0,0
172000,12.05524975579559,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,3,32,7,542.0,0,5,1,2,1398,1,5,6,7175,50.0,0
151000,11.925035115797062,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,3,31,6,484.0,0,5,1,2,1217,1,5,6,7175,50.0,0
150000,11.918390573078392,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,3,28,7,472.0,0,6,1,3,1320,1,5,6,9019,74.81,0
107000,11.580584113444043,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3,56,11,384.0,0,5,1,2,1056,1,4,4,8900,66.85,0
129500,11.771436160121729,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,60,7,624.0,0,6,1,3,988,1,4,5,9100,70.0,0
119500,11.691071650353702,1,0,0,0,1,1,2.0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,1,45,8,528.0,0,10,2,4,1654,1,6,6,8927,68.0,0
144000,11.877568578558138,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,60,3,576.0,1,6,1,2,1211,1,6,5,9240,74.81,0
151000,11.925035115797062,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,45,7,492.0,1,6,1,3,1212,1,7,6,8471,88.0,0
126000,11.744037185933616,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,57,7,310.0,0,5,1,3,984,1,5,5,9308,74.81,0
116000,11.661345470088502,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,54,11,294.0,0,5,1,3,909,1,6,5,8450,65.0,0
133500,11.801856756822442,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,59,10,484.0,0,5,1,2,925,1,6,5,8638,74.81,0
120875,11.702512232755595,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,57,1,308.0,0,5,1,3,1024,1,6,5,13052,74.81,0
137000,11.827736204810263,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,57,11,288.0,0,5,1,3,935,1,6,5,13526,74.81,0
124000,11.728036844587175,1,0,0,0,1,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,58,4,0.0,0,6,1,3,912,0,6,5,8020,74.81,0
135000,11.813030057420567,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,61,6,288.0,1,6,1,3,1236,1,7,5,6993,65.0,0
129200,11.769116870330638,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,1,55,6,288.0,1,6,1,3,941,1,6,5,8789,74.81,0
260000,12.468436909997665,0,1,0,0,0,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,48,1,550.0,4,9,1,3,2646,1,4,7,14330,100.0,0
260000,12.468436909997665,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,31,4,462.0,1,9,1,4,2417,1,5,8,16059,121.0,0
334000,12.718896271958837,0,0,1,0,0,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,30,10,888.0,3,9,1,3,2826,1,5,8,11025,105.0,0
268000,12.498742259492994,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,30,7,590.0,1,9,1,4,2295,1,5,7,13346,74.81,0
262000,12.476099782743233,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,28,7,757.0,1,5,1,2,1624,1,5,8,12461,89.0,0
176400,12.080509422554828,1,0,0,0,1,1,1.5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,18,5,588.0,1,5,1,1,1143,1,5,7,3628,34.0,0
197000,12.190959007720126,1,0,0,0,1,1,1.5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,17,4,550.0,1,4,1,1,1247,1,5,8,3316,37.0,0
151000,11.925035115797062,1,0,0,0,1,1,2.5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,17,6,480.0,0,4,1,2,1200,1,5,7,3180,30.0,0
147400,11.900905258737373,1,0,0,0,1,1,2.5,0,1,0,0,0,1,0,0,0,0,0,1,4,0,4,17,7,480.0,0,4,1,2,1223,1,5,7,2544,24.0,0
149900,11.917723684090689,1,0,0,0,1,1,2.5,0,1,0,0,0,1,0,0,0,0,0,1,4,0,4,17,7,480.0,0,4,1,2,1223,1,5,7,2544,24.0,0
166000,12.01974306733868,1,0,0,0,1,1,2.5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,22,6,440.0,0,4,1,2,1524,1,5,6,2998,66.85,0
183900,12.122147410592412,1,0,0,0,1,1,2.5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,23,3,506.0,0,6,1,3,1452,1,5,7,3735,35.0,0
165000,12.013700752882718,1,0,0,0,1,1,2.5,0,1,0,0,0,1,0,0,0,0,0,1,4,0,4,22,4,490.0,0,6,1,3,1382,1,5,7,2651,66.85,0
139000,11.842229212112828,1,0,0,0,1,1,2.5,1,0,0,0,0,1,0,0,0,0,0,1,4,0,4,19,7,496.0,0,4,1,2,1080,1,5,7,4447,74.81,0
200000,12.206072645530174,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,25,11,434.0,1,6,1,3,1694,1,5,7,8314,114.0,0
221000,12.30591798049989,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,21,9,564.0,1,6,1,3,1568,1,5,8,7180,60.0,0
270000,12.506177237980511,1,0,0,0,1,1,1.5,1,0,0,0,0,1,0,0,0,0,0,1,3,0,4,27,4,481.0,1,6,1,2,1494,1,5,8,9549,30.0,1
165000,12.013700752882718,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,45,6,546.0,1,6,1,3,1208,1,6,6,11250,74.81,0
214000,12.273731294003989,1,0,0,0,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,4,42,5,484.0,3,4,1,1,1235,1,5,8,3760,74.81,0
188000,12.144197241812087,1,0,0,0,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,4,42,9,484.0,1,4,1,1,1036,1,5,8,3640,36.0,0
190000,12.154779351142624,1,0,0,0,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,4,42,7,484.0,1,4,1,1,1226,1,5,8,3874,40.0,0
170000,12.043553716032399,1,0,0,0,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,4,44,7,484.0,1,4,1,1,1226,1,5,8,3876,40.0,0
385000,12.86099861326992,0,1,0,0,0,1,0.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,4,41,11,894.0,1,5,1,0,1842,1,5,9,50271,68.0,0
146500,11.894780707439258,1,0,0,0,1,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,2,50,7,501.0,0,6,1,2,1193,1,6,5,13110,79.0,0
170000,12.043553716032399,1,0,0,0,1,1,3.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,54,9,487.0,1,8,1,4,1920,1,6,7,10192,102.0,0
262500,12.478006361013815,1,0,0,0,1,1,2.0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,2,54,6,508.0,1,9,1,3,2156,1,7,7,20781,67.44,0
179900,12.100156419938624,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,54,5,776.0,1,7,1,3,1416,1,6,6,11700,90.0,0
250000,12.429216196844383,1,0,0,0,1,1,2.5,0,0,0,0,1,1,1,0,0,0,0,1,3,0,2,54,8,619.0,1,9,1,4,2654,1,7,6,11029,74.81,0
165150,12.014609430818936,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,50,11,484.0,1,8,1,4,1790,1,5,6,10400,80.0,0
164500,12.010665849187564,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,55,4,477.0,0,7,1,3,1334,1,6,7,10140,78.0,0
140000,11.84939770159144,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,53,7,528.0,0,6,1,3,1164,1,5,7,9600,80.0,0
135500,11.816726919301892,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,55,10,384.0,0,6,1,3,980,1,5,5,9750,75.0,0
142000,11.863582336583399,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,54,7,504.0,0,6,1,3,1051,1,5,5,9600,80.0,0
155000,11.951180395901384,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,54,6,530.0,0,7,1,4,1770,1,5,5,8640,72.0,0
138500,11.83862560460953,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,54,11,288.0,0,5,1,3,1052,1,5,5,8400,70.0,0
140000,11.84939770159144,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,54,8,326.0,0,6,1,3,898,1,6,5,8400,70.0,0
124400,11.731257459287216,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,56,3,264.0,0,6,1,3,1051,1,5,5,9759,74.81,0
158000,11.970350312009105,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,55,7,568.0,0,6,1,3,1141,1,7,5,9600,80.0,0
146000,11.891361900690473,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,57,10,884.0,0,6,1,1,1200,1,8,5,9230,71.0,0
190000,12.154779351142624,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,51,6,495.0,1,8,1,4,1993,1,5,6,14803,74.81,0
136500,11.824079893607152,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,61,1,368.0,0,6,1,3,1050,1,6,5,10659,74.81,0
129900,11.77452020265869,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,64,7,624.0,0,5,1,3,864,1,5,5,9100,70.0,0
160000,11.982929094215963,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,58,3,461.0,2,6,1,3,1251,1,6,6,8800,80.0,0
167000,12.025749091398891,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,58,4,430.0,1,7,1,3,1488,1,6,6,10368,74.81,0
157500,11.967180737247824,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,58,7,480.0,1,7,1,4,1440,1,6,5,9350,85.0,0
140000,11.84939770159144,1,0,0,0,1,1,1.0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,2,64,3,264.0,0,6,1,2,1095,1,5,6,10382,75.0,0
151500,11.928340903931561,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,62,5,286.0,0,6,1,3,1248,1,7,5,10800,80.0,0
129800,11.773750083252127,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,88,7,240.0,1,4,1,2,816,1,8,6,8550,60.0,0
137000,11.827736204810263,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,68,7,275.0,1,4,1,2,1008,1,6,5,11425,74.81,0
137000,11.827736204810263,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,75,5,273.0,1,5,1,2,1043,1,7,5,9724,68.0,0
85500,11.356271654924852,0,0,0,1,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,99,8,0.0,0,4,1,2,869,1,7,4,5900,51.0,0
79900,11.288531131754366,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,96,6,528.0,0,5,1,1,747,1,5,4,5825,52.0,0
127000,11.751942365440728,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,114,6,576.0,0,5,1,3,1252,1,8,5,7438,92.0,0
161000,11.9891596439666,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,61,6,441.0,1,7,1,3,1433,1,6,5,9600,80.0,0
146500,11.894780707439258,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,70,7,240.0,1,6,1,2,1624,1,6,5,10858,89.0,0
135000,11.813030057420567,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,71,5,280.0,0,7,1,3,1216,1,5,5,9600,80.0,0
137900,11.834284063781393,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,71,10,528.0,0,7,1,4,2136,0,3,5,10680,89.0,0
133000,11.79810440720389,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,81,8,240.0,2,5,1,3,1578,1,7,6,9490,79.0,0
137000,11.827736204810263,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,73,7,234.0,1,7,1,3,1728,1,6,5,9462,79.0,0
121000,11.703545824578878,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,68,3,240.0,0,5,1,2,936,1,6,5,9888,82.0,0
119000,11.686878772093667,1,0,0,0,1,1,2.0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,2,55,10,506.0,0,8,2,4,1584,1,5,5,8917,74.81,0
172000,12.05524975579559,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,58,11,441.0,2,6,1,3,1246,1,5,6,12700,74.81,0
226000,12.328290278254423,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,56,5,487.0,2,8,1,4,2157,1,6,7,14200,88.0,0
135000,11.813030057420567,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,59,10,430.0,0,5,1,2,1008,1,7,6,9723,109.0,0
132500,11.794337924408413,1,0,0,0,1,1,1.0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,2,60,5,540.0,0,6,1,3,1190,1,6,5,7728,70.0,0
143000,11.870599909242044,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,63,3,796.0,1,6,1,3,1144,1,6,5,8163,70.0,0
132000,11.790557201568507,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,65,3,331.0,1,6,1,3,1364,1,5,5,8400,70.0,0
145250,11.886211674714158,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,62,4,292.0,0,7,1,3,1383,1,5,6,11600,80.0,0
162000,11.99535161421452,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,64,12,488.0,1,7,1,3,1336,1,6,6,9610,74.81,0
148000,11.904967552746252,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,66,2,300.0,1,6,1,3,1370,1,6,5,10000,125.0,0
141000,11.856515169360305,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,65,5,299.0,1,6,1,2,1092,1,5,5,14850,69.0,0
153000,11.938193200374572,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,66,5,353.0,1,6,1,3,1124,1,6,6,10152,72.0,0
134450,11.80894766169701,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,65,5,447.0,1,6,1,2,1236,1,6,5,10011,72.0,0
135960,11.820116003810051,1,0,0,0,1,1,1.0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,2,43,12,600.0,2,4,1,2,943,1,5,5,7032,74.81,0
140000,11.84939770159144,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,68,6,451.0,1,5,1,2,1375,1,5,6,11310,75.0,0
139500,11.845819880243557,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,70,1,280.0,0,4,1,2,1008,1,6,5,12778,66.0,0
155000,11.951180395901384,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,71,6,400.0,1,5,1,2,1575,1,6,6,10170,75.0,0
127000,11.751942365440728,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,66,9,684.0,0,6,1,3,1145,1,7,5,7700,55.0,0
133500,11.801856756822442,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,66,7,319.0,1,6,1,2,1005,1,5,5,11050,65.0,0
125000,11.736069016284437,0,0,0,1,0,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,67,11,300.0,0,6,1,3,1056,1,6,5,13600,80.0,0
142000,11.863582336583399,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,71,6,270.0,0,4,1,2,884,1,6,5,15428,85.0,0
159000,11.976659481202368,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,66,6,896.0,0,6,1,2,1384,1,5,5,13300,70.0,0
180000,12.100712129872347,1,0,0,0,1,1,2.5,0,0,0,1,0,1,0,0,0,0,0,1,3,1,2,97,7,1008.0,1,10,1,5,2640,1,5,5,22136,94.0,0
127000,11.751942365440728,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,75,10,649.0,0,6,1,3,1312,1,6,6,7500,50.0,0
112000,11.626254150277232,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,98,5,398.0,0,6,1,2,1310,1,6,6,7000,50.0,0
99800,11.510923462299555,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,92,10,371.0,0,5,1,2,713,1,8,3,10410,60.0,0
117000,11.669929213779893,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,68,8,326.0,0,4,1,2,833,1,7,5,5400,90.0,0
68000,11.127262984158243,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,93,8,660.0,0,4,1,2,715,0,3,3,10914,60.0,0
86900,11.372513311253483,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,122,3,280.0,0,5,1,1,720,1,8,4,7008,60.0,0
120000,11.695247021764184,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,102,6,720.0,1,5,1,2,1130,1,6,5,10800,60.0,0
155500,11.954401010601426,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,107,4,528.0,1,7,1,3,1595,1,8,6,7200,60.0,0
160000,11.982929094215963,1,0,0,0,1,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,2,122,5,520.0,1,10,2,3,2414,0,4,5,10800,60.0,0
170000,12.043553716032399,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,86,4,566.0,1,7,1,3,1466,1,8,5,10800,60.0,0
159950,11.982616545377663,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,56,6,484.0,1,6,1,3,1086,1,5,5,13400,85.0,0
165000,12.013700752882718,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,59,6,294.0,1,6,1,3,1146,1,5,6,10184,83.0,0
159000,11.976659481202368,0,0,0,1,0,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,60,6,440.0,1,7,1,3,1734,1,7,6,9786,77.0,0
147000,11.898187865760873,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,60,5,264.0,0,6,1,3,1207,1,5,6,9510,77.0,0
159500,11.979799201207037,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,63,7,539.0,1,6,1,3,1194,1,6,6,8910,79.0,0
129900,11.77452020265869,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,65,7,308.0,0,5,1,2,816,1,7,5,7100,73.0,0
183000,12.117241431823558,1,0,0,0,1,1,2.0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,2,61,8,418.0,2,6,1,3,1773,1,6,6,10800,80.0,0
157500,11.967180737247824,1,0,0,0,1,1,2.0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,2,63,6,484.0,1,5,1,2,1472,1,5,7,11650,86.0,0
277500,12.533576212168626,0,0,1,0,0,1,3.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,60,9,441.0,2,9,1,3,2448,1,8,7,18275,74.81,0
207500,12.24288661865289,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,65,12,319.0,2,6,1,2,1600,1,6,5,16321,47.0,0
147500,11.901583454762012,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,72,9,597.0,0,6,1,3,1521,1,6,4,12144,60.0,0
109500,11.603679828238693,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,72,6,625.0,0,5,1,2,1040,1,7,5,7200,60.0,0
109900,11.607326140391713,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,72,7,420.0,0,4,1,2,1040,1,5,4,7200,60.0,0
133700,11.803353763090035,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,2,63,7,286.0,0,6,1,3,1040,1,5,5,7560,70.0,0
